dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.748674,1.729138,1.680551,0.398977,-0.135159,-0.037433,4.882833
0.020000,5.750000,1.721325,1.688477,0.396258,-0.135977,-0.040872,4.878108
0.020000,5.751280,1.713559,1.696347,0.393521,-0.136817,-0.042023,4.873471
0.020000,5.752516,1.705842,1.704162,0.390769,-0.137609,-0.039592,4.868922
0.020000,5.753708,1.698175,1.711922,0.388000,-0.138441,-0.041612,4.864460
0.020000,5.754859,1.690557,1.719627,0.385215,-0.139277,-0.041798,4.860082
0.020000,5.755968,1.682989,1.727275,0.382412,-0.140115,-0.041896,4.855789
0.020000,5.757037,1.675473,1.734867,0.379593,-0.140953,-0.041913,4.851578
0.020000,5.758067,1.668009,1.742402,0.376757,-0.141803,-0.042465,4.847449
0.020000,5.759059,1.660597,1.749880,0.373904,-0.142674,-0.043569,4.843401
0.020000,5.760014,1.653238,1.757301,0.371034,-0.143473,-0.039963,4.839432
0.020000,5.760932,1.645932,1.764664,0.368148,-0.144319,-0.042305,4.835541
0.020000,5.761816,1.638681,1.771969,0.365244,-0.145212,-0.044631,4.831727
0.020000,5.762665,1.631484,1.779215,0.362324,-0.145977,-0.038254,4.827988
0.020000,5.763481,1.624343,1.786403,0.359386,-0.146883,-0.045277,4.824325
0.020000,5.764265,1.617258,1.793531,0.356433,-0.147670,-0.039378,4.820735
0.020000,5.765017,1.610228,1.800601,0.353463,-0.148487,-0.040822,4.817217
0.020000,5.765738,1.603256,1.807610,0.350477,-0.149340,-0.042684,4.813770
0.020000,5.766430,1.596341,1.814560,0.347473,-0.150157,-0.040809,4.810393
0.020000,5.767092,1.589484,1.821449,0.344455,-0.150942,-0.039264,4.807085
0.020000,5.767727,1.582685,1.828277,0.341420,-0.151746,-0.040197,4.803845
0.020000,5.768334,1.575945,1.835045,0.338369,-0.152539,-0.039665,4.800671
0.020000,5.768915,1.569264,1.841751,0.335302,-0.153321,-0.039104,4.797563
0.020000,5.769470,1.562643,1.848395,0.332220,-0.154120,-0.039928,4.794519
0.020000,5.770001,1.556082,1.854977,0.329122,-0.154893,-0.038657,4.791538
0.020000,5.770507,1.549582,1.861498,0.326010,-0.155615,-0.036087,4.788620
0.020000,5.770989,1.543142,1.867955,0.322883,-0.156369,-0.037708,4.785763
0.020000,5.771449,1.536764,1.874350,0.319739,-0.157174,-0.040277,4.782966
0.020000,5.771887,1.530447,1.880682,0.316583,-0.157808,-0.031670,4.780229
0.020000,5.772303,1.524193,1.886950,0.313410,-0.158640,-0.041631,4.777549
0.020000,5.772699,1.518001,1.893154,0.310225,-0.159267,-0.031323,4.774927
0.020000,5.773075,1.511872,1.899295,0.307025,-0.159979,-0.035634,4.772361
