dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.599296,2.364265,0.116279,0.190675,0.242651,0.119111,5.560024
0.020000,4.602223,2.361671,0.120191,0.195577,0.245070,0.120918,5.555854
0.020000,4.605213,2.358998,0.124201,0.200527,0.247515,0.122298,5.551891
0.020000,4.608267,2.356247,0.128312,0.205526,0.249948,0.121622,5.548139
0.020000,4.611386,2.353417,0.132523,0.210574,0.252406,0.122909,5.544600
0.020000,4.614571,2.350508,0.136837,0.215672,0.254899,0.124656,5.541279
0.020000,4.617822,2.347519,0.141253,0.220821,0.257437,0.126867,5.538179
0.020000,4.621140,2.344449,0.145773,0.226021,0.260027,0.129546,5.535303
0.020000,4.624527,2.341299,0.150399,0.231275,0.262681,0.132697,5.532656
0.020000,4.627983,2.338067,0.155131,0.236583,0.265401,0.135963,5.530240
0.020000,4.631511,2.334755,0.159969,0.241947,0.268184,0.139172,5.528061
0.020000,4.635110,2.331360,0.164917,0.247369,0.271118,0.146678,5.526122
0.020000,4.638783,2.327884,0.169974,0.252851,0.274122,0.150237,5.524427
0.020000,4.642530,2.324325,0.175142,0.258396,0.277219,0.154812,5.522982
0.020000,4.646354,2.320685,0.180422,0.264005,0.280460,0.162044,5.521789
0.020000,4.650257,2.316961,0.185815,0.269682,0.283858,0.169918,5.520854
0.020000,4.654240,2.313156,0.191324,0.275429,0.287347,0.174434,5.520183
0.020000,4.658304,2.309267,0.196949,0.281250,0.291055,0.185410,5.519779
0.020000,4.662453,2.305296,0.202692,0.287148,0.294885,0.191493,5.519649
0.020000,4.666688,2.301243,0.208555,0.293126,0.298918,0.201691,5.519798
0.020000,4.671012,2.297107,0.214538,0.299189,0.303135,0.210828,5.520233
0.020000,4.675428,2.292888,0.220645,0.305340,0.307557,0.221117,5.520958
0.020000,4.679937,2.288587,0.226877,0.311584,0.312179,0.231093,5.521982
0.020000,4.684539,2.284209,0.233228,0.317567,0.299192,-0.649359,5.523308
0.020000,4.689224,2.279764,0.239686,0.322916,0.267425,-1.588361,5.524940
0.020000,4.693985,2.275263,0.246238,0.327594,0.233923,-1.675117,5.526876
0.020000,4.698819,2.270712,0.252877,0.331939,0.217247,-0.833789,5.529117
0.020000,4.703727,2.266114,0.259603,0.336311,0.218592,0.067246,5.531665
