dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.625565,3.000000,0.125765,0.096513,-0.025442,-0.098105,0.000000
0.020000,4.627490,3.000000,0.127690,0.095965,-0.027404,-0.098105,0.000000
0.020000,4.629403,3.000000,0.129603,0.095377,-0.029366,-0.098105,0.000000
0.020000,4.631304,3.000000,0.131504,0.094751,-0.031328,-0.098105,0.000000
0.020000,4.633193,3.000000,0.133393,0.094085,-0.033290,-0.098105,0.000000
0.020000,4.635067,3.000000,0.135267,0.093380,-0.035252,-0.098105,0.000000
0.020000,4.636927,3.000000,0.137127,0.092636,-0.037214,-0.098105,0.000000
0.020000,4.638772,3.000000,0.138972,0.091852,-0.039176,-0.098105,0.000000
0.020000,4.640601,3.000000,0.140801,0.091029,-0.041139,-0.098105,0.000000
0.020000,4.642413,3.000000,0.142613,0.090167,-0.043101,-0.098105,0.000000
0.020000,4.644207,3.000000,0.144407,0.089266,-0.045063,-0.098105,0.000000
0.020000,4.645983,3.000000,0.146183,0.088325,-0.047025,-0.098105,0.000000
0.020000,4.647740,3.000000,0.147940,0.087346,-0.048987,-0.098105,0.000000
0.020000,4.649477,3.000000,0.149677,0.086327,-0.050949,-0.098105,0.000000
0.020000,4.651193,3.000000,0.151393,0.085269,-0.052911,-0.098105,0.000000
0.020000,4.652887,3.000000,0.153087,0.084171,-0.054873,-0.098105,0.000000
0.020000,4.654559,3.000000,0.154759,0.083034,-0.056835,-0.098105,0.000000
0.020000,4.656208,3.000000,0.156408,0.081858,-0.058797,-0.098105,0.000000
0.020000,4.657833,3.000000,0.158033,0.080643,-0.060759,-0.098105,0.000000
0.020000,4.659433,3.000000,0.159633,0.079389,-0.062722,-0.098105,0.000000
0.020000,4.661008,3.000000,0.161208,0.078095,-0.064684,-0.098105,0.000000
0.020000,4.662557,3.000000,0.162757,0.076762,-0.066646,-0.098105,0.000000
0.020000,4.664078,3.000000,0.164278,0.075390,-0.068608,-0.098105,0.000000
0.020000,4.665572,3.000000,0.165772,0.073979,-0.070570,-0.098105,0.000000
0.020000,4.667037,3.000000,0.167237,0.072528,-0.072532,-0.098105,0.000000
0.020000,4.668473,3.000000,0.168673,0.071038,-0.074494,-0.098105,0.000000
0.020000,4.669878,3.000000,0.170078,0.069509,-0.076456,-0.098105,0.000000
0.020000,4.671253,3.000000,0.171453,0.067941,-0.078418,-0.098105,0.000000
0.020000,4.672595,3.000000,0.172795,0.066333,-0.080380,-0.098105,0.000000
0.020000,4.673906,3.000000,0.174106,0.064686,-0.082342,-0.098105,0.000000
0.020000,4.675183,3.000000,0.175383,0.063000,-0.084305,-0.098105,0.000000
0.020000,4.676425,3.000000,0.176625,0.061275,-0.086267,-0.098105,0.000000
0.020000,4.677633,3.000000,0.177833,0.059510,-0.088229,-0.098105,0.000000
0.020000,4.678805,3.000000,0.179005,0.057706,-0.090191,-0.098105,0.000000
0.020000,4.679941,3.000000,0.180141,0.055863,-0.092153,-0.098105,0.000000
0.020000,4.681039,3.000000,0.181239,0.053981,-0.094115,-0.098105,0.000000
0.020000,4.682100,3.000000,0.182300,0.052059,-0.096077,-0.098105,0.000000
0.020000,4.683121,3.000000,0.183321,0.050099,-0.098039,-0.098105,0.000000
0.020000,4.684104,3.000000,0.184304,0.048137,-0.098105,-0.003269,0.000000
0.020000,4.685047,3.000000,0.185247,0.046212,-0.096208,0.094835,0.000000
0.020000,4.685953,3.000000,0.186153,0.044328,-0.094246,0.098105,0.000000
0.020000,4.686821,3.000000,0.187021,0.042482,-0.092284,0.098105,0.000000
0.020000,4.687652,3.000000,0.187852,0.040675,-0.090322,0.098105,0.000000
0.020000,4.688448,3.000000,0.188648,0.038908,-0.088359,0.098105,0.000000
0.020000,4.689209,3.000000,0.189409,0.037180,-0.086397,0.098105,0.000000
0.020000,4.689936,3.000000,0.190136,0.035492,-0.084435,0.098105,0.000000
