dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.209347,2.566537,0.741415,0.040655,-0.117713,0.171857,0.648429
0.020000,5.209958,2.567001,0.742182,0.038365,-0.114533,0.159008,0.649493
0.020000,5.210534,2.567438,0.742905,0.036142,-0.111146,0.169366,0.650494
0.020000,5.211075,2.567850,0.743585,0.033992,-0.107479,0.183315,0.651436
0.020000,5.211582,2.568237,0.744223,0.031906,-0.104319,0.157998,0.652319
0.020000,5.212057,2.568600,0.744821,0.029883,-0.101126,0.159647,0.653146
0.020000,5.212500,2.568940,0.745379,0.027938,-0.097274,0.192615,0.653919
0.020000,5.212914,2.569257,0.745900,0.026043,-0.094720,0.127719,0.654640
0.020000,5.213298,2.569552,0.746385,0.024233,-0.090514,0.210265,0.655310
0.020000,5.213654,2.569826,0.746834,0.022473,-0.088022,0.124631,0.655931
0.020000,5.213984,2.570080,0.747250,0.020792,-0.084027,0.199753,0.656506
0.020000,5.214287,2.570314,0.747634,0.019171,-0.081054,0.148644,0.657035
0.020000,5.214566,2.570529,0.747986,0.017615,-0.077797,0.162851,0.657522
0.020000,5.214822,2.570727,0.748309,0.016132,-0.074167,0.181515,0.657967
0.020000,5.215054,2.570907,0.748603,0.014709,-0.071151,0.150768,0.658374
0.020000,5.215266,2.571070,0.748870,0.013350,-0.067946,0.160253,0.658742
0.020000,5.215456,2.571218,0.749111,0.012062,-0.064365,0.179043,0.659075
0.020000,5.215628,2.571351,0.749328,0.010840,-0.061111,0.162715,0.659374
0.020000,5.215781,2.571469,0.749522,0.009683,-0.057877,0.161676,0.659642
0.020000,5.215916,2.571574,0.749693,0.008585,-0.054901,0.148843,0.659878
0.020000,5.216036,2.571667,0.749844,0.007559,-0.051295,0.180297,0.660087
0.020000,5.216140,2.571748,0.749976,0.006598,-0.048034,0.163020,0.660269
0.020000,5.216230,2.571818,0.750090,0.005703,-0.044772,0.163098,0.660426
0.020000,5.216307,2.571878,0.750188,0.004872,-0.041509,0.163166,0.660561
0.020000,5.216372,2.571928,0.750270,0.004108,-0.038244,0.163224,0.660674
0.020000,5.216426,2.571970,0.750338,0.003408,-0.034979,0.163273,0.660768
0.020000,5.216470,2.572004,0.750394,0.002774,-0.031713,0.163314,0.660844
0.020000,5.216504,2.572031,0.750438,0.002205,-0.028446,0.163348,0.660905
0.020000,5.216531,2.572052,0.750472,0.001701,-0.025178,0.163376,0.660952
0.020000,5.216551,2.572068,0.750497,0.001263,-0.021910,0.163397,0.660987
0.020000,5.216565,2.572078,0.750515,0.000890,-0.018642,0.163413,0.661012
0.020000,5.216574,2.572086,0.750526,0.000583,-0.015374,0.163425,0.661028
0.020000,5.216580,2.572090,0.750533,0.000341,-0.012105,0.163433,0.661037
0.020000,5.216582,2.572092,0.750537,0.000164,-0.008836,0.163438,0.661042
0.020000,5.216583,2.572092,0.750538,0.000053,-0.005567,0.163441,0.661043
0.020000,5.216583,2.572093,0.750538,0.000007,-0.002298,0.163442,0.661043
0.020000,5.216583,2.572093,0.750538,0.000000,-0.000332,0.098322,0.661043
