dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.699800,3.285000,0.199800,0.002842,-0.024592,0.098105,0.000000
0.020000,4.699847,3.285000,0.199848,0.002389,-0.022629,0.098105,0.000000
0.020000,4.699887,3.285000,0.199887,0.001976,-0.020667,0.098105,0.000000
0.020000,4.699919,3.285000,0.199919,0.001602,-0.018705,0.098105,0.000000
0.020000,4.699944,3.285000,0.199945,0.001267,-0.016743,0.098105,0.000000
0.020000,4.699964,3.285000,0.199964,0.000971,-0.014781,0.098105,0.000000
0.020000,4.699978,3.285000,0.199978,0.000715,-0.012819,0.098105,0.000000
0.020000,4.699988,3.285000,0.199988,0.000498,-0.010857,0.098105,0.000000
0.020000,4.699994,3.285000,0.199995,0.000320,-0.008895,0.098105,0.000000
0.020000,4.699998,3.285000,0.199998,0.000181,-0.006933,0.098105,0.000000
0.020000,4.700000,3.285000,0.200000,0.000082,-0.004971,0.098105,0.000000
0.020000,4.700000,3.285000,0.200000,0.000022,-0.003009,0.098105,0.000000
0.020000,4.700000,3.285000,0.200000,0.000001,-0.001046,0.098105,0.000000
0.020000,4.700000,3.285000,0.200000,0.000000,-0.000033,0.050687,0.000000
